orb_m,5,5,5,5,5,5,10,10,10,10,10,10,15,15,15,15,15,15,20,20,20,20,20,20,25,25,25,25,25,25,30,30,30,30,30,30
target_R,1,2,3,4,5,6,1,2,3,4,5,6,1,2,3,4,5,6,1,2,3,4,5,6,1,2,3,4,5,6,1,2,3,4,5,6
Date Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-08-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-08-30,0.5772,0.7470,-0.6791,-0.6791,-0.6791,-0.6791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-08-31,-0.9561,-0.9561,-0.9561,-0.9561,-0.9561,-0.9561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2547,-0.2547,-0.2547,-0.2547,-0.2547,-0.2547,-0.2547,-0.2547,-0.2547,-0.2547,-0.2547,-0.2547,-0.2547,-0.2547,-0.2547,-0.2547,-0.2547,-0.2547
2023-09-01,0.8469,1.2065,1.9541,2.4299,2.4911,2.9710,1.0000,2.2740,0.6042,0.6042,0.6042,0.6042,0.9998,0.0513,0.0513,0.0513,0.0513,0.0513,-0.6086,-0.6086,-0.6086,-0.6086,-0.6086,-0.6086,-0.6086,-0.6086,-0.6086,-0.6086,-0.6086,-0.6086,-0.7621,-0.7621,-0.7621,-0.7621,-0.7621,-0.7621
2023-09-05,NaN,NaN,NaN,NaN,NaN,NaN,0.5719,1.0372,1.7301,1.8117,1.8117,1.8117,0.9349,1.2417,1.2417,1.2417,1.2417,1.2417,0.0553,0.0553,0.0553,0.0553,0.0553,0.0553,0.0516,0.0516,0.0516,0.0516,0.0516,0.0516,-0.0887,-0.0887,-0.0887,-0.0887,-0.0887,-0.0887
2023-09-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3657,0.3657,0.3657,0.3657,0.3657,0.3657,-0.1313,-0.1313,-0.1313,-0.1313,-0.1313,-0.1313,-0.1313,-0.1313,-0.1313,-0.1313,-0.1313,-0.1313,-0.1313,-0.1313,-0.1313,-0.1313,-0.1313,-0.1313
2023-09-07,0.4901,-0.8401,-0.8401,-0.8401,-0.8401,-0.8401,-1.1912,-1.1912,-1.1912,-1.1912,-1.1912,-1.1912,-1.1912,-1.1912,-1.1912,-1.1912,-1.1912,-1.1912,NaN,NaN,NaN,NaN,NaN,NaN,-0.3505,-0.3505,-0.3505,-0.3505,-0.3505,-0.3505,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-11,0.4160,0.4229,0.6344,0.9013,1.5253,1.5253,0.6254,1.4920,1.6782,2.2932,1.8762,1.8762,0.3356,0.3356,0.3356,0.3356,0.3356,0.3356,0.2726,0.2726,0.2726,0.2726,0.2726,0.2726,-0.1630,-0.1630,-0.1630,-0.1630,-0.1630,-0.1630,-0.1630,-0.1630,-0.1630,-0.1630,-0.1630,-0.1630
2023-09-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-13,0.6708,1.3769,1.8712,1.3769,1.3769,1.3769,0.7381,1.7657,1.2713,1.2713,1.2713,1.2713,0.5213,0.5213,0.5213,0.5213,0.5213,0.5213,0.5213,0.5213,0.5213,0.5213,0.5213,0.5213,0.5213,0.5213,0.5213,0.5213,0.5213,0.5213,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-14,NaN,NaN,NaN,NaN,NaN,NaN,-1.9299,-1.9299,-1.9299,-1.9299,-1.9299,-1.9299,-1.9299,-1.9299,-1.9299,-1.9299,-1.9299,-1.9299,-2.0448,-2.0448,-2.0448,-2.0448,-2.0448,-2.0448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-15,NaN,NaN,NaN,NaN,NaN,NaN,-1.1864,-1.1864,-1.1864,-1.1864,-1.1864,-1.1864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-18,-1.5356,-1.5356,-1.5356,-1.5356,-1.5356,-1.5356,-1.7304,-1.7304,-1.7304,-1.7304,-1.7304,-1.7304,-1.7304,-1.7304,-1.7304,-1.7304,-1.7304,-1.7304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-19,NaN,NaN,NaN,NaN,NaN,NaN,0.8302,0.3459,0.3459,0.3459,0.3459,0.3459,0.8302,0.3459,0.3459,0.3459,0.3459,0.3459,0.7613,0.1384,0.1384,0.1384,0.1384,0.1384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-25,NaN,NaN,NaN,NaN,NaN,NaN,0.8759,2.5926,3.0649,2.7327,2.7327,2.7327,0.9815,2.3837,2.5240,2.5240,2.5240,2.5240,-0.1481,-0.1481,-0.1481,-0.1481,-0.1481,-0.1481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-26,-0.7853,-0.7853,-0.7853,-0.7853,-0.7853,-0.7853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9567,1.9133,1.6427,1.6427,1.6427,1.6427,0.9567,1.9133,1.6427,1.6427,1.6427,1.6427
2023-09-27,0.5427,1.3840,1.7482,2.1852,2.8007,3.4963,1.1661,1.9678,2.5836,3.3525,4.2635,5.3057,1.3102,1.9998,3.0342,3.9997,3.3101,3.3101,1.3102,1.9998,3.0342,3.9997,3.3101,3.3101,1.3102,1.9998,3.0342,3.9997,3.3101,3.3101,1.0601,2.1132,2.9999,2.3480,2.3480,2.3480
