caldt,open,high,low,close,volume,vwap,transactions,day
2024-02-12 09:40:00,26.04,26.04,26.04,26.04,214,26.0414,2,2024-02-12
2024-02-12 11:12:00,26.2925,26.2925,26.2925,26.2925,608,26.2898,2,2024-02-12
2024-02-12 11:18:00,26.38,26.38,26.3799,26.3799,490,26.38,2,2024-02-12
2024-02-12 12:53:00,26.2598,26.26,26.2598,26.26,226,26.2599,2,2024-02-12
2024-02-12 13:28:00,26.14,26.14,26.0703,26.0703,244,26.0989,2,2024-02-12
2024-02-12 14:58:00,25.67,25.67,25.67,25.67,560,25.6725,2,2024-02-12
2024-02-12 15:37:00,25.84,25.84,25.84,25.84,144,25.84,3,2024-02-12
2024-02-12 15:59:00,25.75,25.75,25.75,25.75,103,25.75,1,2024-02-12
2024-02-13 09:29:00,24.05,24.05,24.05,24.05,112,24.0371,2,2024-02-13
2024-02-13 09:30:00,23.87,23.87,23.3,23.3,3377,23.3341,22,2024-02-13
2024-02-13 09:45:00,24.38,24.38,24.38,24.38,425,24.38,1,2024-02-13
2024-02-13 09:46:00,24.3,24.3,24.24,24.24,1100,24.2891,5,2024-02-13
2024-02-13 09:54:00,24.21,24.32,24.21,24.27,1060,24.2713,6,2024-02-13
2024-02-13 09:55:00,24.25,24.25,24.25,24.25,293,24.25,1,2024-02-13
2024-02-13 09:56:00,24.2,24.2,24.2,24.2,306,24.2,2,2024-02-13
2024-02-13 11:36:00,24.49,24.49,24.49,24.49,150,24.49,1,2024-02-13
2024-02-13 14:27:00,24.09,24.1,24.0562,24.0562,2000,24.0746,8,2024-02-13
2024-02-14 09:30:00,24.49,24.49,24.49,24.49,110,24.49,1,2024-02-14
2024-02-14 09:41:00,24.25,24.25,24.25,24.25,230,24.25,3,2024-02-14
2024-02-14 10:36:00,24.73,24.73,24.73,24.73,441,24.73,1,2024-02-14
2024-02-14 10:38:00,24.69,24.69,24.6899,24.6899,446,24.69,2,2024-02-14
2024-02-14 10:46:00,24.5102,24.5102,24.5102,24.5102,224,24.5102,1,2024-02-14
2024-02-14 11:00:00,24.41,24.41,24.41,24.41,101,24.4094,2,2024-02-14
2024-02-14 14:41:00,24.7577,24.7577,24.7577,24.7577,228,24.758,2,2024-02-14
2024-02-14 15:56:00,24.94,24.94,24.94,24.94,200,24.94,2,2024-02-14
2024-02-14 15:59:00,25.02,25.02,25.02,25.02,271,25.0221,2,2024-02-14
2024-02-15 08:22:00,26.0,26.0,26.0,26.0,200,26.0,1,2024-02-15
2024-02-15 09:32:00,24.95,24.95,24.95,24.95,150,24.95,1,2024-02-15
2024-02-15 10:28:00,24.6484,24.6484,24.6484,24.6484,530,24.6485,5,2024-02-15
2024-02-15 10:34:00,24.58,24.58,24.58,24.58,523,24.58,1,2024-02-15
2024-02-15 11:05:00,24.5,24.5,24.5,24.5,150,24.5,1,2024-02-15
2024-02-15 12:48:00,24.67,24.67,24.66,24.66,709,24.6672,2,2024-02-15
2024-02-15 13:20:00,24.7477,24.7477,24.7477,24.7477,155,24.7477,1,2024-02-15
2024-02-15 14:09:00,24.8676,24.8676,24.8676,24.8676,154,24.8676,1,2024-02-15
2024-02-15 15:53:00,24.79,24.79,24.79,24.79,239,24.7965,3,2024-02-15
2024-02-15 15:54:00,24.76,24.76,24.76,24.76,200,24.76,2,2024-02-15
2024-02-16 08:37:00,24.8,24.8,24.8,24.8,160,24.8,1,2024-02-16
2024-02-16 09:34:00,24.65,24.65,24.65,24.65,155,24.6287,2,2024-02-16
2024-02-16 10:35:00,24.23,24.23,24.23,24.23,208,24.23,1,2024-02-16
2024-02-16 11:07:00,24.4,24.4001,24.4,24.4001,200,24.4001,2,2024-02-16
2024-02-16 12:32:00,24.6299,24.6299,24.6299,24.6299,226,24.6299,1,2024-02-16
2024-02-16 12:36:00,24.62,24.62,24.62,24.62,155,24.62,1,2024-02-16
2024-02-16 13:11:00,24.38,24.38,24.38,24.38,165,24.38,1,2024-02-16
2024-02-16 14:21:00,24.452,24.452,24.452,24.452,240,24.452,1,2024-02-16
2024-02-16 15:48:00,24.09,24.1,24.08,24.1,700,24.09,7,2024-02-16
2024-02-16 15:55:00,24.1269,24.1269,24.1269,24.1269,248,24.1283,2,2024-02-16
2024-02-20 09:30:00,23.32,23.37,23.32,23.37,710,23.3455,6,2024-02-20
2024-02-20 09:40:00,23.14,23.14,23.03,23.03,319,23.1058,4,2024-02-20
2024-02-20 10:05:00,22.89,22.89,22.89,22.89,148,22.8831,3,2024-02-20
2024-02-20 10:15:00,22.75,22.75,22.75,22.75,350,22.75,1,2024-02-20
2024-02-20 10:26:00,22.81,22.8101,22.81,22.8101,600,22.81,2,2024-02-20
2024-02-20 10:41:00,22.8399,22.8399,22.8399,22.8399,100,22.8399,1,2024-02-20
2024-02-20 11:11:00,22.95,22.95,22.95,22.95,300,22.95,1,2024-02-20
2024-02-20 13:32:00,22.9432,22.9432,22.9432,22.9432,100,22.9432,1,2024-02-20
2024-02-20 14:09:00,22.97,22.9701,22.97,22.9701,1270,22.97,4,2024-02-20
2024-02-21 09:34:00,22.36,22.36,22.34,22.34,470,22.3586,5,2024-02-21
2024-02-21 09:41:00,22.33,22.33,22.33,22.33,985,22.33,5,2024-02-21
2024-02-21 09:45:00,22.09,22.0901,22.09,22.0901,312,22.0904,3,2024-02-21
2024-02-21 10:31:00,22.1,22.1,22.1,22.1,300,22.1,3,2024-02-21
2024-02-21 13:47:00,22.0,22.0,22.0,22.0,454,22.0,5,2024-02-21
2024-02-21 14:38:00,21.82,21.82,21.82,21.82,106,21.82,2,2024-02-21
2024-02-21 14:42:00,21.82,21.82,21.82,21.82,894,21.82,6,2024-02-21
2024-02-21 15:21:00,21.81,21.81,21.81,21.81,100,21.81,1,2024-02-21
2024-02-21 15:29:00,21.81,21.8385,21.81,21.8385,200,21.8243,2,2024-02-21
2024-02-21 15:59:00,22.11,22.11,22.11,22.11,107,22.11,2,2024-02-21
2024-02-22 09:30:00,23.51,23.51,23.315,23.315,435,23.4203,2,2024-02-22
2024-02-22 09:34:00,23.13,23.14,23.12,23.14,860,23.1312,9,2024-02-22
2024-02-22 09:35:00,23.17,23.17,23.17,23.17,101,23.17,2,2024-02-22
2024-02-22 09:41:00,23.13,23.13,23.13,23.13,100,23.13,1,2024-02-22
2024-02-22 09:44:00,23.34,23.34,23.2972,23.2972,860,23.3186,2,2024-02-22
2024-02-22 09:53:00,23.2086,23.2086,23.2086,23.2086,255,23.2086,1,2024-02-22
2024-02-22 12:46:00,23.14,23.14,23.14,23.14,250,23.14,1,2024-02-22
2024-02-22 13:41:00,23.26,23.26,23.26,23.26,150,23.26,1,2024-02-22
2024-02-22 14:13:00,23.3429,23.3429,23.3429,23.3429,234,23.3429,1,2024-02-22
2024-02-23 11:15:00,23.22,23.22,23.22,23.22,140,23.22,3,2024-02-23
2024-02-23 15:34:00,23.42,23.42,23.17,23.18,10000,23.3007,50,2024-02-23
2024-02-23 15:59:00,23.42,23.42,23.42,23.42,139,23.42,1,2024-02-23
2024-02-26 09:54:00,23.85,23.85,23.8499,23.8499,400,23.85,4,2024-02-26
2024-02-26 10:09:00,23.83,23.83,23.83,23.83,333,23.83,4,2024-02-26
2024-02-26 11:20:00,23.9201,23.9201,23.9201,23.9201,200,23.9201,1,2024-02-26
2024-02-26 11:34:00,23.95,23.95,23.95,23.95,222,23.95,3,2024-02-26
2024-02-26 12:43:00,24.14,24.14,24.14,24.14,189,24.14,2,2024-02-26
2024-02-26 13:17:00,23.95,23.95,23.93,23.9301,842,23.9364,4,2024-02-26
2024-02-26 14:37:00,23.87,23.8701,23.87,23.8701,310,23.8701,2,2024-02-26
2024-02-26 15:02:00,23.91,23.91,23.91,23.91,160,23.91,2,2024-02-26
2024-02-26 15:59:00,23.67,23.67,23.67,23.67,102,23.6696,2,2024-02-26
2024-02-27 09:30:00,24.16,24.16,24.16,24.16,112,24.16,2,2024-02-27
2024-02-27 09:36:00,23.99,23.99,23.99,23.99,333,23.99,1,2024-02-27
2024-02-27 09:39:00,23.96,23.96,23.9591,23.9591,854,23.9598,2,2024-02-27
2024-02-27 09:45:00,23.79,23.79,23.79,23.79,100,23.79,1,2024-02-27
2024-02-27 09:46:00,23.78,23.7801,23.78,23.7801,890,23.7801,4,2024-02-27
2024-02-27 12:38:00,23.9,23.9,23.8999,23.8999,200,23.9,2,2024-02-27
2024-02-27 12:43:00,23.96,23.96,23.96,23.96,100,23.96,1,2024-02-27
2024-02-27 13:57:00,23.87,23.87,23.87,23.87,212,23.87,2,2024-02-27
2024-02-28 12:11:00,23.87,23.8701,23.87,23.8701,400,23.8701,4,2024-02-28
2024-02-28 13:34:00,23.9,23.9,23.9,23.9,222,23.9,1,2024-02-28
2024-02-28 14:45:00,23.81,23.81,23.81,23.81,222,23.81,1,2024-02-28
2024-02-28 15:46:00,23.76,23.76,23.72,23.72,1900,23.7247,14,2024-02-28
2024-02-29 09:30:00,24.98,24.98,24.98,24.98,124,24.98,2,2024-02-29
2024-02-29 09:37:00,24.6023,24.6023,24.6023,24.6023,222,24.6023,1,2024-02-29
2024-02-29 10:05:00,24.65,24.66,24.65,24.6599,300,24.6566,3,2024-02-29
2024-02-29 10:20:00,24.44,24.44,24.44,24.44,135,24.44,1,2024-02-29
2024-02-29 13:12:00,24.58,24.58,24.58,24.58,333,24.58,1,2024-02-29
2024-02-29 15:54:00,24.8429,24.8429,24.8429,24.8429,120,24.8429,1,2024-02-29
2024-03-01 11:40:00,25.7,25.7,25.7,25.7,100,25.7,1,2024-03-01
2024-03-01 12:16:00,25.835,25.8699,25.835,25.8699,1000,25.842,3,2024-03-01
2024-03-01 13:38:00,25.98,25.98,25.97,25.97,333,25.979,4,2024-03-01
2024-03-01 14:40:00,25.84,25.84,25.83,25.8301,564,25.8318,5,2024-03-01
2024-03-04 09:57:00,25.94,25.94,25.9399,25.94,463,25.94,7,2024-03-04
2024-03-04 11:01:00,26.0,26.0,26.0,26.0,155,26.0,2,2024-03-04
2024-03-04 11:36:00,25.9134,25.9134,25.9134,25.9134,144,25.9134,1,2024-03-04
2024-03-04 12:57:00,26.08,26.08,26.08,26.08,155,26.08,1,2024-03-04
2024-03-04 13:23:00,26.0799,26.0799,26.0799,26.0799,153,26.0799,1,2024-03-04
2024-03-04 13:36:00,26.07,26.08,26.07,26.08,234,26.0721,3,2024-03-04
2024-03-04 14:18:00,26.13,26.13,26.13,26.13,233,26.13,1,2024-03-04
2024-03-04 15:30:00,26.2,26.2,26.2,26.2,383,26.2,2,2024-03-04
2024-03-04 15:48:00,25.94,25.94,25.94,25.94,382,25.94,1,2024-03-04
2024-03-05 09:30:00,25.23,25.23,25.23,25.23,111,25.23,1,2024-03-05
2024-03-05 09:44:00,24.83,24.83,24.8,24.8,300,24.8101,3,2024-03-05
2024-03-05 09:47:00,24.78,24.78,24.78,24.78,125,24.7601,2,2024-03-05
2024-03-05 09:48:00,24.63,24.63,24.63,24.63,140,24.6373,2,2024-03-05
2024-03-05 09:51:00,24.84,24.84,24.8144,24.8144,800,24.8272,2,2024-03-05
2024-03-05 10:23:00,24.36,24.36,24.36,24.36,100,24.36,1,2024-03-05
2024-03-05 10:32:00,24.15,24.15,24.15,24.15,153,24.151,3,2024-03-05
2024-03-05 10:35:00,24.13,24.13,24.13,24.13,180,24.13,1,2024-03-05
2024-03-05 10:37:00,24.12,24.1201,24.12,24.1201,1536,24.1201,4,2024-03-05
2024-03-05 10:38:00,24.07,24.0701,24.07,24.0701,738,24.0703,3,2024-03-05
2024-03-05 10:48:00,24.1298,24.13,24.095,24.095,1038,24.1253,4,2024-03-05
2024-03-05 11:00:00,24.01,24.01,24.01,24.01,454,24.0148,2,2024-03-05
2024-03-05 12:38:00,24.31,24.3101,24.31,24.3101,500,24.3101,2,2024-03-05
2024-03-05 13:42:00,24.28,24.28,24.245,24.245,1023,24.2522,4,2024-03-05
2024-03-05 14:01:00,24.18,24.18,24.1795,24.1795,827,24.1799,2,2024-03-05
2024-03-05 14:48:00,24.04,24.04,24.04,24.04,256,24.0375,2,2024-03-05
2024-03-05 15:55:00,24.24,24.24,24.24,24.24,248,24.24,2,2024-03-05
2024-03-06 09:31:00,25.36,25.36,25.36,25.36,100,25.36,1,2024-03-06
2024-03-06 11:01:00,25.22,25.22,25.2199,25.2199,666,25.22,2,2024-03-06
2024-03-06 11:09:00,25.22,25.22,25.22,25.22,250,25.22,4,2024-03-06
2024-03-06 12:02:00,25.3097,25.3097,25.3097,25.3097,399,25.3097,1,2024-03-06
2024-03-06 14:24:00,25.175,25.175,25.175,25.175,100,25.175,1,2024-03-06
2024-03-06 15:47:00,25.15,25.15,25.15,25.15,292,25.15,1,2024-03-06
2024-03-06 15:57:00,25.0987,25.0987,25.0987,25.0987,165,25.0987,1,2024-03-06
2024-03-06 15:59:00,25.14,25.15,25.14,25.15,279,25.1464,2,2024-03-06
2024-03-07 09:44:00,25.15,25.1501,25.15,25.1501,329,25.1502,3,2024-03-07
2024-03-07 10:35:00,25.16,25.16,25.16,25.16,1113,25.1574,3,2024-03-07
2024-03-07 13:38:00,25.54,25.54,25.54,25.54,560,25.54,1,2024-03-07
2024-03-07 13:45:00,25.54,25.54,25.54,25.54,300,25.54,1,2024-03-07
2024-03-07 15:43:00,25.619,25.619,25.6039,25.6039,500,25.6069,2,2024-03-07
2024-03-08 10:03:00,26.29,26.29,26.29,26.29,135,26.29,2,2024-03-08
2024-03-08 10:50:00,26.1217,26.1217,26.1217,26.1217,155,26.1217,1,2024-03-08
2024-03-08 12:10:00,25.4,25.4285,25.37,25.37,421,25.3999,8,2024-03-08
2024-03-11 09:32:00,24.93,24.93,24.93,24.93,100,24.93,1,2024-03-11
2024-03-11 10:00:00,24.68,24.68,24.68,24.68,100,24.68,1,2024-03-11
2024-03-11 10:21:00,24.7,24.7,24.7,24.7,101,24.7,2,2024-03-11
2024-03-11 13:09:00,24.92,24.92,24.92,24.92,100,24.92,1,2024-03-11
2024-03-12 09:52:00,25.04,25.04,25.04,25.04,208,25.04,5,2024-03-12
2024-03-12 11:32:00,25.55,25.55,25.55,25.55,154,25.5395,3,2024-03-12
2024-03-12 15:59:00,25.3,25.3,25.3,25.3,169,25.3,1,2024-03-12
2024-03-13 11:33:00,25.33,25.33,25.33,25.33,100,25.33,1,2024-03-13
2024-03-13 14:00:00,25.31,25.31,25.31,25.31,248,25.31,1,2024-03-13
2024-03-13 14:01:00,25.28,25.28,25.28,25.28,265,25.28,1,2024-03-13
2024-03-14 15:30:00,24.5,24.5,24.5,24.5,100,24.5,1,2024-03-14
2024-03-15 09:56:00,24.25,24.26,24.25,24.26,339,24.25,6,2024-03-15
2024-03-15 10:19:00,24.18,24.18,24.18,24.18,100,24.18,1,2024-03-15
2024-03-15 10:30:00,24.16,24.16,24.16,24.16,130,24.16,1,2024-03-15
2024-03-15 13:24:00,23.9,23.93,23.9,23.93,657,23.9152,7,2024-03-15
2024-03-15 15:59:00,23.85,23.85,23.85,23.85,267,23.8575,4,2024-03-15
2024-03-18 09:29:00,24.36,24.36,24.36,24.36,100,24.36,1,2024-03-18
2024-03-18 09:35:00,24.4402,24.4402,24.4402,24.4402,200,24.4402,1,2024-03-18
2024-03-18 09:59:00,24.24,24.24,24.24,24.24,292,24.24,3,2024-03-18
2024-03-18 10:11:00,24.42,24.42,24.42,24.42,159,24.42,1,2024-03-18
2024-03-18 11:53:00,24.52,24.53,24.52,24.53,200,24.525,2,2024-03-18
2024-03-18 13:52:00,24.6401,24.6401,24.6401,24.6401,100,24.6401,1,2024-03-18
2024-03-19 10:32:00,24.1,24.1,24.1,24.1,411,24.1,3,2024-03-19
2024-03-20 09:30:00,24.93,24.93,24.93,24.93,204,24.93,1,2024-03-20
2024-03-20 14:17:00,24.9666,24.9666,24.9666,24.9666,100,24.9666,1,2024-03-20
2024-03-20 15:34:00,25.5799,25.5799,25.5799,25.5799,100,25.5799,1,2024-03-20
2024-03-21 10:08:00,25.97,25.97,25.97,25.97,500,25.97,5,2024-03-21
2024-03-21 11:40:00,25.94,25.94,25.94,25.94,185,25.9322,2,2024-03-21
2024-03-21 15:59:00,25.61,25.61,25.6,25.6,213,25.6047,3,2024-03-21
2024-03-22 09:30:00,25.69,25.69,25.69,25.69,282,25.69,1,2024-03-22
2024-03-22 15:47:00,25.32,25.32,25.32,25.32,200,25.32,2,2024-03-22
2024-03-25 13:49:00,25.38,25.39,25.37,25.39,788,25.3811,9,2024-03-25
2024-03-25 15:47:00,25.3,25.3,25.28,25.28,300,25.2867,3,2024-03-25
2024-03-26 09:37:00,25.5,25.5,25.5,25.5,225,25.503,2,2024-03-26
2024-03-26 15:37:00,25.25,25.25,25.24,25.24,265,25.2438,2,2024-03-26
2024-03-26 15:49:00,25.16,25.16,25.16,25.16,600,25.16,6,2024-03-26
2024-03-27 10:02:00,25.01,25.01,25.01,25.01,100,25.01,1,2024-03-27
2024-03-27 10:03:00,24.95,24.95,24.95,24.95,300,24.95,1,2024-03-27
2024-03-27 10:51:00,24.95,24.95,24.95,24.95,100,24.95,1,2024-03-27
2024-03-27 11:24:00,24.85,24.85,24.85,24.85,100,24.85,1,2024-03-27
2024-03-27 11:50:00,24.79,24.79,24.7762,24.7762,260,24.7857,5,2024-03-27
2024-03-27 12:08:00,24.77,24.77,24.77,24.77,150,24.7733,2,2024-03-27
2024-03-27 13:13:00,24.77,24.77,24.77,24.77,505,24.77,1,2024-03-27
2024-03-28 10:20:00,25.35,25.35,25.35,25.35,100,25.35,1,2024-03-28
2024-03-28 12:05:00,25.27,25.2701,25.27,25.2701,618,25.2701,2,2024-03-28
2024-03-28 12:06:00,25.22,25.22,25.22,25.22,240,25.22,1,2024-03-28
2024-03-28 12:12:00,25.25,25.25,25.25,25.25,225,25.25,1,2024-03-28
2024-03-28 14:57:00,25.1,25.1,25.1,25.1,502,25.1,6,2024-03-28
2024-03-28 15:45:00,25.08,25.08,25.08,25.08,100,25.08,1,2024-03-28
2024-03-28 15:52:00,25.1195,25.1195,25.1195,25.1195,100,25.1195,1,2024-03-28
2024-04-01 14:13:00,25.0,25.0,25.0,25.0,100,25.0,1,2024-04-01
2024-04-01 14:20:00,25.09,25.09,25.08,25.09,307,25.0867,4,2024-04-01
2024-04-01 15:21:00,25.04,25.04,25.04,25.04,100,25.04,1,2024-04-01
2024-04-02 09:30:00,24.33,24.33,24.33,24.33,101,24.33,1,2024-04-02
2024-04-03 15:56:00,24.77,24.7701,24.77,24.7701,996,24.7701,9,2024-04-03
2024-04-04 09:57:00,25.3095,25.3095,25.3095,25.3095,505,25.3095,1,2024-04-04
2024-04-04 14:26:00,25.21,25.21,25.21,25.21,100,25.21,1,2024-04-04
2024-04-05 10:26:00,24.62,24.62,24.62,24.62,199,24.62,2,2024-04-05
2024-04-05 12:19:00,24.99,24.99,24.99,24.99,330,24.99,1,2024-04-05
2024-04-05 14:44:00,24.99,24.99,24.9899,24.9899,200,24.99,2,2024-04-05
2024-04-05 15:27:00,24.94,24.94,24.9399,24.9399,300,24.94,2,2024-04-05
2024-04-05 15:34:00,24.92,24.92,24.92,24.92,200,24.92,1,2024-04-05
2024-04-08 14:29:00,25.1,25.1,25.1,25.1,285,25.1,4,2024-04-08
2024-04-08 14:33:00,25.11,25.11,25.1,25.1,307,25.1065,3,2024-04-08
2024-04-10 09:31:00,24.5,24.5,24.5,24.5,150,24.5,1,2024-04-10
2024-04-10 09:35:00,24.62,24.62,24.62,24.62,150,24.6285,2,2024-04-10
2024-04-10 09:37:00,24.57,24.5701,24.57,24.5701,1358,24.5689,3,2024-04-10
2024-04-10 13:20:00,24.6299,24.6299,24.6299,24.6299,164,24.6299,1,2024-04-10
2024-04-11 09:36:00,25.04,25.0401,25.04,25.0401,370,25.04,2,2024-04-11
2024-04-11 11:02:00,24.69,24.69,24.69,24.69,122,24.69,1,2024-04-11
2024-04-11 12:59:00,24.83,24.83,24.83,24.83,124,24.83,1,2024-04-11
2024-04-11 13:00:00,24.79,24.79,24.79,24.79,299,24.79,1,2024-04-11
2024-04-11 13:04:00,24.84,24.8401,24.84,24.8401,598,24.8401,2,2024-04-11
2024-04-11 13:05:00,24.89,24.89,24.89,24.89,299,24.89,1,2024-04-11
2024-04-11 14:09:00,25.19,25.21,25.12,25.21,1274,25.1865,7,2024-04-11
2024-04-11 15:48:00,25.33,25.33,25.27,25.2701,798,25.2851,4,2024-04-11
2024-04-11 15:49:00,25.26,25.26,25.26,25.26,299,25.26,2,2024-04-11
2024-04-12 10:22:00,24.5,24.5,24.5,24.5,193,24.5,1,2024-04-12
2024-04-12 14:30:00,23.95,23.95,23.95,23.95,639,23.9458,5,2024-04-12
2024-04-12 14:36:00,23.95,23.95,23.95,23.95,100,23.95,1,2024-04-12
2024-04-12 15:35:00,23.85,23.8785,23.85,23.8785,200,23.8643,2,2024-04-12
2024-04-15 09:30:00,24.31,24.31,24.31,24.31,187,24.31,1,2024-04-15
2024-04-15 10:08:00,24.0,24.0,24.0,24.0,247,24.0,3,2024-04-15
2024-04-15 10:10:00,23.9,23.9,23.9,23.9,213,23.9061,3,2024-04-15
2024-04-15 10:27:00,23.73,23.73,23.73,23.73,152,23.7301,3,2024-04-15
2024-04-15 13:31:00,23.04,23.04,23.04,23.04,788,23.04,2,2024-04-15
2024-04-15 14:53:00,23.009,23.009,23.009,23.009,185,23.009,1,2024-04-15
2024-04-15 15:31:00,22.8501,22.8501,22.8501,22.8501,114,22.8501,1,2024-04-15
2024-04-15 15:48:00,22.82,22.83,22.82,22.83,200,22.825,2,2024-04-15
2024-04-16 09:30:00,22.6,22.6,22.6,22.6,259,22.6,2,2024-04-16
2024-04-16 10:49:00,22.74,22.74,22.74,22.74,112,22.74,1,2024-04-16
2024-04-16 12:31:00,22.82,22.82,22.82,22.82,225,22.82,1,2024-04-16
2024-04-16 15:36:00,22.86,22.86,22.86,22.86,120,22.86,1,2024-04-16
2024-04-17 13:53:00,22.7815,22.7815,22.7815,22.7815,222,22.7879,2,2024-04-17
2024-04-18 09:30:00,22.37,22.41,22.37,22.41,386,22.387,3,2024-04-18
2024-04-19 15:11:00,21.3901,21.3901,21.14,21.14,2530,21.3406,18,2024-04-19
2024-04-22 09:35:00,21.87,21.87,21.87,21.87,500,21.87,1,2024-04-22
2024-04-22 11:55:00,21.39,21.39,21.39,21.39,200,21.39,1,2024-04-22
2024-04-22 13:58:00,22.01,22.01,22.01,22.01,262,22.01,2,2024-04-22
2024-04-22 15:48:00,22.09,22.11,22.09,22.11,301,22.0963,4,2024-04-22
2024-04-23 09:30:00,22.4,22.4,22.4,22.4,140,22.4,1,2024-04-23
2024-04-23 12:33:00,22.98,22.98,22.9799,22.9799,200,22.98,2,2024-04-23
2024-04-23 14:03:00,23.08,23.08,23.08,23.08,100,23.08,1,2024-04-23
2024-04-23 14:04:00,23.09,23.12,23.09,23.12,800,23.0938,2,2024-04-23
2024-04-23 14:15:00,23.2,23.2,23.18,23.18,800,23.1975,2,2024-04-23
2024-04-23 15:47:00,23.21,23.21,23.21,23.21,100,23.21,1,2024-04-23
2024-04-24 09:44:00,23.615,23.615,23.615,23.615,100,23.615,1,2024-04-24
2024-04-24 09:50:00,23.53,23.53,23.53,23.53,100,23.53,1,2024-04-24
2024-04-24 11:02:00,23.14,23.14,23.14,23.14,242,23.14,1,2024-04-24
2024-04-24 11:03:00,23.1,23.1,23.1,23.1,201,23.1,3,2024-04-24
2024-04-26 11:46:00,23.6201,23.6201,23.6201,23.6201,155,23.6201,1,2024-04-26
2024-04-26 12:39:00,23.6599,23.66,23.6599,23.66,250,23.6599,2,2024-04-26
2024-04-26 14:57:00,23.47,23.47,23.47,23.47,200,23.47,1,2024-04-26
2024-04-30 13:45:00,22.6615,22.6615,22.6615,22.6615,500,22.6615,1,2024-04-30
2024-05-01 09:30:00,22.38,22.38,22.38,22.38,366,22.38,1,2024-05-01
2024-05-01 09:46:00,22.33,22.33,22.31,22.33,1767,22.3213,9,2024-05-01
2024-05-01 09:49:00,22.32,22.32,22.29,22.29,1200,22.315,4,2024-05-01
2024-05-01 10:01:00,22.26,22.26,22.26,22.26,200,22.26,2,2024-05-01
2024-05-01 10:04:00,22.26,22.26,22.24,22.24,968,22.2441,4,2024-05-01
2024-05-01 10:05:00,22.21,22.21,22.21,22.21,200,22.21,1,2024-05-01
2024-05-01 11:22:00,22.24,22.24,22.24,22.24,100,22.24,1,2024-05-01
2024-05-01 12:28:00,22.39,22.39,22.39,22.39,100,22.39,1,2024-05-01
2024-05-01 13:29:00,22.39,22.39,22.39,22.39,166,22.39,2,2024-05-01
2024-05-01 14:57:00,23.27,23.27,23.26,23.26,1000,23.268,4,2024-05-01
2024-05-01 14:59:00,23.3,23.3,23.3,23.3,2000,23.3,7,2024-05-01
2024-05-01 15:06:00,23.27,23.27,23.27,23.27,200,23.27,1,2024-05-01
2024-05-01 15:07:00,23.27,23.27,23.27,23.27,200,23.27,1,2024-05-01
2024-05-01 15:08:00,23.33,23.33,23.33,23.33,200,23.33,1,2024-05-01
2024-05-03 09:30:00,23.34,23.34,23.34,23.34,235,23.34,1,2024-05-03
2024-05-03 15:22:00,22.9,22.9,22.9,22.9,200,22.9,1,2024-05-03
2024-05-03 15:59:00,22.87,22.87,22.87,22.87,100,22.87,1,2024-05-03
2024-05-06 15:59:00,23.56,23.56,23.56,23.56,129,23.56,1,2024-05-06
2024-05-07 13:59:00,23.4099,23.4099,23.4099,23.4099,125,23.4099,1,2024-05-07
2024-05-13 11:12:00,23.75,23.75,23.75,23.75,1998,23.75,10,2024-05-13
2024-05-13 12:47:00,23.75,23.7501,23.75,23.7501,300,23.7501,3,2024-05-13
2024-05-13 15:59:00,23.81,23.81,23.81,23.81,101,23.81,1,2024-05-13
2024-05-15 09:38:00,24.69,24.69,24.69,24.69,222,24.69,1,2024-05-15
2024-05-15 09:56:00,24.62,24.62,24.62,24.62,222,24.62,1,2024-05-15
2024-05-15 10:59:00,24.83,24.83,24.83,24.83,511,24.83,3,2024-05-15
2024-05-15 11:00:00,24.83,24.83,24.83,24.83,438,24.83,2,2024-05-15
2024-05-15 11:18:00,24.9798,24.9798,24.9798,24.9798,333,24.9798,1,2024-05-15
2024-05-15 11:58:00,24.9701,24.9701,24.9701,24.9701,332,24.9701,1,2024-05-15
2024-05-15 14:17:00,25.07,25.07,25.07,25.07,212,25.07,1,2024-05-15
2024-05-15 15:32:00,25.19,25.19,25.19,25.19,400,25.19,2,2024-05-15
2024-05-15 15:43:00,25.21,25.24,25.21,25.24,700,25.2143,4,2024-05-15
2024-05-15 15:55:00,25.2197,25.22,25.2197,25.22,800,25.2198,3,2024-05-15
2024-05-15 15:59:00,25.19,25.19,25.18,25.18,1044,25.1904,6,2024-05-15
2024-05-16 09:30:00,25.3,25.3,25.3,25.3,196,25.3,1,2024-05-16
2024-05-16 13:20:00,25.1799,25.1799,25.1799,25.1799,256,25.1799,1,2024-05-16
2024-05-16 15:57:00,24.96,24.96,24.96,24.96,100,24.96,1,2024-05-16
2024-05-17 11:55:00,25.117,25.117,25.117,25.117,100,25.117,1,2024-05-17
2024-05-17 13:02:00,25.0418,25.0418,25.0418,25.0418,110,25.0418,1,2024-05-17
2024-05-17 15:59:00,25.1,25.1,25.1,25.1,138,25.1,1,2024-05-17
2024-05-20 09:30:00,25.3,25.3,25.3,25.3,255,25.3,1,2024-05-20
2024-05-20 09:38:00,25.27,25.27,25.2367,25.2367,310,25.2533,2,2024-05-20
2024-05-20 10:39:00,25.4,25.4,25.4,25.4,165,25.4,1,2024-05-20
2024-05-20 14:16:00,25.29,25.29,25.29,25.29,610,25.29,1,2024-05-20
2024-05-20 15:59:00,25.46,25.46,25.46,25.46,142,25.4605,2,2024-05-20
2024-05-21 09:30:00,25.25,25.25,25.25,25.25,625,25.25,1,2024-05-21
