orb_m,5,5,5,5,5,5,10,10,10,10,10,10,15,15,15,15,15,15,20,20,20,20,20,20,25,25,25,25,25,25,30,30,30,30,30,30
target_R,1,2,3,4,5,6,1,2,3,4,5,6,1,2,3,4,5,6,1,2,3,4,5,6,1,2,3,4,5,6,1,2,3,4,5,6
Date Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-28,-0.2758,-0.2758,-0.2758,-0.2758,-0.2758,-0.2758,-0.2759,-0.2759,-0.2759,-0.2759,-0.2759,-0.2759,-0.3450,-0.3450,-0.3450,-0.3450,-0.3450,-0.3450,-0.4136,-0.4136,-0.4136,-0.4136,-0.4136,-0.4136,-0.4136,-0.4136,-0.4136,-0.4136,-0.4136,-0.4136,-0.4136,-0.4136,-0.4136,-0.4136,-0.4136,-0.4136
2023-08-29,0.1377,0.2754,0.4110,0.5480,0.6850,0.8220,0.2066,0.3443,0.5164,0.6885,0.8607,1.0328,0.2425,0.4850,0.7275,0.9700,1.2125,1.4550,0.7582,0.7582,1.1373,1.5163,1.8954,2.2745,0.7582,0.7582,1.1373,1.5163,1.8954,2.2745,0.8290,1.6579,1.9342,1.9342,1.9342,1.9342
2023-08-30,0.1046,-0.2091,-0.2091,-0.2091,-0.2091,-0.2091,-0.4180,-0.4180,-0.4180,-0.4180,-0.4180,-0.4180,0.2092,-0.4184,-0.4184,-0.4184,-0.4184,-0.4184,0.2092,-0.4184,-0.4184,-0.4184,-0.4184,-0.4184,-0.6978,-0.6978,-0.6978,-0.6978,-0.6978,-0.6978,-0.6978,-0.6978,-0.6978,-0.6978,-0.6978,-0.6978
2023-08-31,0.1039,0.2078,0.3117,0.4156,0.5195,0.6233,0.1731,0.3462,0.0831,0.0831,0.0831,0.0831,0.2768,-0.1246,-0.1246,-0.1246,-0.1246,-0.1246,-0.4011,-0.4011,-0.4011,-0.4011,-0.4011,-0.4011,-0.4011,-0.4011,-0.4011,-0.4011,-0.4011,-0.4011,-0.4011,-0.4011,-0.4011,-0.4011,-0.4011,-0.4011
2023-09-01,0.1387,0.2775,0.5550,0.5550,0.6937,0.8324,0.2910,0.5819,0.8729,1.1638,1.4548,1.8011,0.4848,0.9695,1.4543,1.9390,2.4238,2.6454,0.6228,1.2456,1.8684,2.4912,2.3666,2.3666,0.6973,1.5108,2.2025,2.2164,2.2164,2.2164,0.9671,1.6717,1.6717,1.6717,1.6717,1.6717
2023-09-05,0.2742,0.3427,0.5483,0.6854,0.8567,0.6169,0.2398,0.4796,0.7194,0.4796,0.4796,0.4796,0.2398,0.4796,0.7194,0.4796,0.4796,0.4796,0.3082,0.6164,0.3425,0.3425,0.3425,0.3425,0.4094,0.2054,0.2054,0.2054,0.2054,0.2054,0.0684,0.0684,0.0684,0.0684,0.0684,0.0684
2023-09-06,0.1369,0.2725,-0.2725,-0.2725,-0.2725,-0.2725,0.2657,-0.4096,-0.4096,-0.4096,-0.4096,-0.4096,-0.4795,-0.4795,-0.4795,-0.4795,-0.4795,-0.4795,-0.5467,-0.5467,-0.5467,-0.5467,-0.5467,-0.5467,0.6856,0.6856,0.2066,0.2066,0.2066,0.2066,-0.6145,-0.6145,-0.6145,-0.6145,-0.6145,-0.6145
2023-09-07,-0.2047,-0.2047,-0.2047,-0.2047,-0.2047,-0.2047,-0.2731,-0.2731,-0.2731,-0.2731,-0.2731,-0.2731,0.1706,0.3412,-0.4094,-0.4094,-0.4094,-0.4094,-0.6152,-0.6152,-0.6152,-0.6152,-0.6152,-0.6152,-0.6818,-0.6818,-0.6818,-0.6818,-0.6818,-0.6818,-0.6818,-0.6818,-0.6818,-0.6818,-0.6818,-0.6818
2023-09-08,-0.4780,-0.4780,-0.4780,-0.4780,-0.4780,-0.4780,-0.4780,-0.4780,-0.4780,-0.4780,-0.4780,-0.4780,0.2393,0.4785,-0.4785,-0.4785,-0.4785,-0.4785,0.2735,0.5470,-0.5470,-0.5470,-0.5470,-0.5470,-0.8307,-0.8307,-0.8307,-0.8307,-0.8307,-0.8307,-1.0954,-1.0954,-1.0954,-1.0954,-1.0954,-1.0954
2023-09-11,0.1370,0.2740,-0.2740,-0.2740,-0.2740,-0.2740,-0.4094,-0.4094,-0.4094,-0.4094,-0.4094,-0.4094,-0.5476,-0.5476,-0.5476,-0.5476,-0.5476,-0.5476,0.2742,-0.1097,-0.1097,-0.1097,-0.1097,-0.1097,0.2742,-0.1097,-0.1097,-0.1097,-0.1097,-0.1097,0.2742,-0.1097,-0.1097,-0.1097,-0.1097,-0.1097
2023-09-12,-0.3416,-0.3416,-0.3416,-0.3416,-0.3416,-0.3416,-0.3416,-0.3416,-0.3416,-0.3416,-0.3416,-0.3416,-0.2705,-0.2705,-0.2705,-0.2705,-0.2705,-0.2705,-0.4098,-0.4098,-0.4098,-0.4098,-0.4098,-0.4098,-0.4098,-0.4098,-0.4098,-0.4098,-0.4098,-0.4098,0.2051,0.3419,0.5087,0.1368,0.1368,0.1368
2023-09-13,-0.4796,-0.4796,-0.4796,-0.4796,-0.4796,-0.4796,0.3804,0.2737,0.2737,0.2737,0.2737,0.2737,0.3804,0.2737,0.2737,0.2737,0.2737,0.2737,0.1436,0.1436,0.1436,0.1436,0.1436,0.1436,0.1368,0.1368,0.1368,0.1368,0.1368,0.1368,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066
2023-09-14,0.1362,0.2043,0.3065,0.4087,-0.2043,-0.2043,-0.4772,-0.4772,-0.4772,-0.4772,-0.4772,-0.4772,0.3404,0.6128,0.9191,0.7489,0.7489,0.7489,0.3404,0.6128,0.9191,0.7489,0.7489,0.7489,0.4083,0.8152,0.5444,0.5444,0.5444,0.5444,0.4083,0.5444,0.5444,0.5444,0.5444,0.5444
2023-09-15,-0.2720,-0.2720,-0.2720,-0.2720,-0.2720,-0.2720,-0.2720,-0.2720,-0.2720,-0.2720,-0.2720,-0.2720,0.1359,-0.2718,-0.2718,-0.2718,-0.2718,-0.2718,-0.4076,-0.4076,-0.4076,-0.4076,-0.4076,-0.4076,-0.4076,-0.4076,-0.4076,-0.4076,-0.4076,-0.4076,0.2040,0.4080,0.6120,-0.4080,-0.4080,-0.4080
2023-09-18,0.2719,-0.2719,-0.2719,-0.2719,-0.2719,-0.2719,0.1359,-0.3398,-0.3398,-0.3398,-0.3398,-0.3398,0.3401,0.6122,0.2993,0.2993,0.2993,0.2993,0.3401,0.6122,0.2993,0.2993,0.2993,0.2993,0.3401,0.6122,0.2993,0.2993,0.2993,0.2993,0.3401,0.6122,0.2993,0.2993,0.2993,0.2993
2023-09-19,0.1268,-0.2727,-0.2727,-0.2727,-0.2727,-0.2727,0.1268,-0.2727,-0.2727,-0.2727,-0.2727,-0.2727,0.1948,0.3951,0.4087,0.4087,0.4087,0.4087,0.1948,0.3951,0.4087,0.4087,0.4087,0.4087,0.1948,0.3951,0.4087,0.4087,0.4087,0.4087,0.2724,0.2737,0.2737,0.2737,0.2737,0.2737
2023-09-20,0.2012,0.4093,0.6037,0.8185,-0.4024,-0.4024,0.2729,0.5459,-0.5459,-0.5459,-0.5459,-0.5459,0.2729,0.5459,-0.5459,-0.5459,-0.5459,-0.5459,0.3412,-0.6142,-0.6142,-0.6142,-0.6142,-0.6142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2023-09-21,-0.2441,-0.2441,-0.2441,-0.2441,-0.2441,-0.2441,-0.2713,-0.2713,-0.2713,-0.2713,-0.2713,-0.2713,0.1355,-0.2711,-0.2711,-0.2711,-0.2711,-0.2711,0.1694,-0.3388,-0.3388,-0.3388,-0.3388,-0.3388,-0.4945,-0.4945,-0.4945,-0.4945,-0.4945,-0.4945,0.2713,0.5425,0.2713,0.2713,0.2713,0.2713
